Sample ID,Treatment,Treatment Details,Barcode,antibody,replicate,Flag,Normalized
M56,Smoke Treated,Smoke Treated-3,21366,sc-8408,1,0,4043
M56,Smoke Treated,Smoke Treated-3,21366,sc-8432,0,0,400
M56,Smoke Treated,Smoke Treated-3,21366,sc-8432,1,0,683
M56,Smoke Treated,Smoke Treated-3,21366,sc-865,0,0,315
M56,Smoke Treated,Smoke Treated-3,21366,sc-865,1,0,545
M56,Smoke Treated,Smoke Treated-3,21366,sc-881,0,0,731
M56,Smoke Treated,Smoke Treated-3,21366,sc-881,1,1,1007
M56,Smoke Treated,Smoke Treated-3,21366,sc-8812,0,0,183
M56,Smoke Treated,Smoke Treated-3,21366,sc-8812,1,0,311
M56,Smoke Treated,Smoke Treated-3,21366,sc-887,0,0,295
M56,Smoke Treated,Smoke Treated-3,21366,sc-887,1,0,175
M56,Smoke Treated,Smoke Treated-3,21366,sc-8889,0,0,1000
M56,Smoke Treated,Smoke Treated-3,21366,sc-8889,1,0,656
M56,Smoke Treated,Smoke Treated-3,21366,sc-8890,0,0,303
M56,Smoke Treated,Smoke Treated-3,21366,sc-8890,1,0,246
M56,Smoke Treated,Smoke Treated-3,21366,sc-9002,0,0,1159
M56,Smoke Treated,Smoke Treated-3,21366,sc-9002,1,0,731
M56,Smoke Treated,Smoke Treated-3,21366,sc-9035,0,0,31
M56,Smoke Treated,Smoke Treated-3,21366,sc-9035,1,1,23
M56,Smoke Treated,Smoke Treated-3,21366,sc-9051,0,0,374
M56,Smoke Treated,Smoke Treated-3,21366,sc-9051,1,0,178
M56,Smoke Treated,Smoke Treated-3,21366,sc-9064,0,0,2861
M56,Smoke Treated,Smoke Treated-3,21366,sc-9064,1,0,2810
M56,Smoke Treated,Smoke Treated-3,21366,sc-9085,0,0,830
M56,Smoke Treated,Smoke Treated-3,21366,sc-9085,1,0,512
M56,Smoke Treated,Smoke Treated-3,21366,sc-928,0,0,499
M56,Smoke Treated,Smoke Treated-3,21366,sc-928,1,1,509
M56,Smoke Treated,Smoke Treated-3,21366,sc-932,0,0,7124
M56,Smoke Treated,Smoke Treated-3,21366,sc-932,1,0,7312
M56,Smoke Treated,Smoke Treated-3,21366,sc-9416,0,1,465
M56,Smoke Treated,Smoke Treated-3,21366,sc-9416,1,1,255
M56,Smoke Treated,Smoke Treated-3,21366,sc-954,0,0,218
M56,Smoke Treated,Smoke Treated-3,21366,sc-954,1,0,760
M56,Smoke Treated,Smoke Treated-3,21366,sc-9577,0,0,850
M56,Smoke Treated,Smoke Treated-3,21366,sc-9577,1,0,913
M56,Smoke Treated,Smoke Treated-3,21366,sc-9578,0,0,231
M56,Smoke Treated,Smoke Treated-3,21366,sc-9578,1,0,266
M56,Smoke Treated,Smoke Treated-3,21366,sc-9580,0,0,252
M56,Smoke Treated,Smoke Treated-3,21366,sc-9580,1,0,1265
M56,Smoke Treated,Smoke Treated-3,21366,sc-959,0,0,1623
M56,Smoke Treated,Smoke Treated-3,21366,sc-959,1,0,2285
M56,Smoke Treated,Smoke Treated-3,21366,sc-960,0,0,1669
M56,Smoke Treated,Smoke Treated-3,21366,sc-960,1,0,1947
M56,Smoke Treated,Smoke Treated-3,21366,sc-964,0,0,1552
M56,Smoke Treated,Smoke Treated-3,21366,sc-964,1,0,1759
M56,Smoke Treated,Smoke Treated-3,21366,sc-9898,0,0,3413
M56,Smoke Treated,Smoke Treated-3,21366,sc-9898,1,0,3125
M56,Smoke Treated,Smoke Treated-3,21366,sc-9968,0,1,103
M56,Smoke Treated,Smoke Treated-3,21366,sc-9968,1,1,156
M56,Smoke Treated,Smoke Treated-3,21366,sc-9970,0,0,422
M56,Smoke Treated,Smoke Treated-3,21366,sc-9970,1,0,363
M156,Sham Apo,Sham Apo-1,21367,05-184,0,0,211
M156,Sham Apo,Sham Apo-1,21367,05-184,1,0,107
M156,Sham Apo,Sham Apo-1,21367,05-746,0,0,2367
M156,Sham Apo,Sham Apo-1,21367,05-746,1,0,1714
M156,Sham Apo,Sham Apo-1,21367,06-0020,0,0,2169
M156,Sham Apo,Sham Apo-1,21367,06-0020,1,0,2422
M156,Sham Apo,Sham Apo-1,21367,06-519,0,0,2069
M156,Sham Apo,Sham Apo-1,21367,06-519,1,0,1456
M156,Sham Apo,Sham Apo-1,21367,06-570,0,0,10914
M156,Sham Apo,Sham Apo-1,21367,06-570,1,0,6029
M156,Sham Apo,Sham Apo-1,21367,07-007,0,0,945
M156,Sham Apo,Sham Apo-1,21367,07-007,1,1,831
M156,Sham Apo,Sham Apo-1,21367,07-021,0,0,1176
M156,Sham Apo,Sham Apo-1,21367,07-021,1,0,1106
M156,Sham Apo,Sham Apo-1,21367,07-139,0,0,747
M156,Sham Apo,Sham Apo-1,21367,07-139,1,0,837
M156,Sham Apo,Sham Apo-1,21367,07-191,0,0,1659
M156,Sham Apo,Sham Apo-1,21367,07-191,1,0,1529
M156,Sham Apo,Sham Apo-1,21367,07-303,0,0,7481
M156,Sham Apo,Sham Apo-1,21367,07-303,1,0,4607
M156,Sham Apo,Sham Apo-1,21367,07-433,0,0,1292
M156,Sham Apo,Sham Apo-1,21367,07-433,1,0,789
M156,Sham Apo,Sham Apo-1,21367,07-443,0,0,2145
M156,Sham Apo,Sham Apo-1,21367,07-443,1,0,1512
M156,Sham Apo,Sham Apo-1,21367,100-401-149,0,0,1110
M156,Sham Apo,Sham Apo-1,21367,100-401-149,1,0,1163
M156,Sham Apo,Sham Apo-1,21367,100-401-151,0,0,1845
M156,Sham Apo,Sham Apo-1,21367,100-401-151,1,0,1286
M156,Sham Apo,Sham Apo-1,21367,11034,0,0,1020
M156,Sham Apo,Sham Apo-1,21367,11034,1,0,1250
M156,Sham Apo,Sham Apo-1,21367,11041,0,0,191
M156,Sham Apo,Sham Apo-1,21367,11041,1,0,359
M156,Sham Apo,Sham Apo-1,21367,11063,0,0,1958
M156,Sham Apo,Sham Apo-1,21367,11063,1,0,2024
M156,Sham Apo,Sham Apo-1,21367,11070,0,0,2231
M156,Sham Apo,Sham Apo-1,21367,11070,1,0,2637
M156,Sham Apo,Sham Apo-1,21367,11088,0,1,1913
M156,Sham Apo,Sham Apo-1,21367,11088,1,1,1509
M156,Sham Apo,Sham Apo-1,21367,11092,0,0,385
M156,Sham Apo,Sham Apo-1,21367,11092,1,0,387
M156,Sham Apo,Sham Apo-1,21367,11115,0,0,1436
M156,Sham Apo,Sham Apo-1,21367,11115,1,1,1183
M156,Sham Apo,Sham Apo-1,21367,11134,0,1,228
M156,Sham Apo,Sham Apo-1,21367,11134,1,1,376
M156,Sham Apo,Sham Apo-1,21367,11136,0,0,1607
M156,Sham Apo,Sham Apo-1,21367,11136,1,0,2127
M156,Sham Apo,Sham Apo-1,21367,11173,0,0,3554
M156,Sham Apo,Sham Apo-1,21367,11173,1,0,2642
M156,Sham Apo,Sham Apo-1,21367,11213,0,0,480
M156,Sham Apo,Sham Apo-1,21367,11213,1,0,273
M156,Sham Apo,Sham Apo-1,21367,11218,0,0,2038
M156,Sham Apo,Sham Apo-1,21367,11218,1,0,2284
M156,Sham Apo,Sham Apo-1,21367,11269,0,0,1185
M156,Sham Apo,Sham Apo-1,21367,11269,1,0,984
M156,Sham Apo,Sham Apo-1,21367,11284,0,0,1308
M156,Sham Apo,Sham Apo-1,21367,11284,1,0,771
M156,Sham Apo,Sham Apo-1,21367,11286,0,0,2608
M156,Sham Apo,Sham Apo-1,21367,11286,1,0,2805
M156,Sham Apo,Sham Apo-1,21367,11297,0,1,2078
M156,Sham Apo,Sham Apo-1,21367,11297,1,1,2141
M156,Sham Apo,Sham Apo-1,21367,11302,0,0,1840
M156,Sham Apo,Sham Apo-1,21367,11302,1,1,1855
M156,Sham Apo,Sham Apo-1,21367,11321,0,0,75
M156,Sham Apo,Sham Apo-1,21367,11321,1,0,64
M156,Sham Apo,Sham Apo-1,21367,11323,0,0,3532
M156,Sham Apo,Sham Apo-1,21367,11323,1,0,2602
M156,Sham Apo,Sham Apo-1,21367,11330,0,0,1263
M156,Sham Apo,Sham Apo-1,21367,11330,1,0,940
M156,Sham Apo,Sham Apo-1,21367,11513,0,0,512
M156,Sham Apo,Sham Apo-1,21367,11513,1,0,175
M156,Sham Apo,Sham Apo-1,21367,11514,0,0,2604
M156,Sham Apo,Sham Apo-1,21367,11514,1,0,2774
M156,Sham Apo,Sham Apo-1,21367,11517,0,0,1070
M156,Sham Apo,Sham Apo-1,21367,11517,1,0,1105
M156,Sham Apo,Sham Apo-1,21367,11523,0,1,49
M156,Sham Apo,Sham Apo-1,21367,11523,1,1,60
M156,Sham Apo,Sham Apo-1,21367,11531,0,0,1442
M156,Sham Apo,Sham Apo-1,21367,11531,1,0,1062
M156,Sham Apo,Sham Apo-1,21367,11550,0,1,121
M156,Sham Apo,Sham Apo-1,21367,11550,1,1,49
M156,Sham Apo,Sham Apo-1,21367,11572,0,0,546
M156,Sham Apo,Sham Apo-1,21367,11572,1,0,1020
M156,Sham Apo,Sham Apo-1,21367,11574,0,0,114
M156,Sham Apo,Sham Apo-1,21367,11574,1,1,121
M156,Sham Apo,Sham Apo-1,21367,13-8700,0,0,471
M156,Sham Apo,Sham Apo-1,21367,13-8700,1,0,816
M156,Sham Apo,Sham Apo-1,21367,160745,0,0,812
M156,Sham Apo,Sham Apo-1,21367,160745,1,0,1234
M156,Sham Apo,Sham Apo-1,21367,18-0266,0,0,1041
M156,Sham Apo,Sham Apo-1,21367,18-0266,1,0,1134
M156,Sham Apo,Sham Apo-1,21367,2111L,0,1,37
M156,Sham Apo,Sham Apo-1,21367,2111L,1,1,36
M156,Sham Apo,Sham Apo-1,21367,2543,0,1,67
M156,Sham Apo,Sham Apo-1,21367,2543,1,1,66
M156,Sham Apo,Sham Apo-1,21367,28017,0,0,1589
M156,Sham Apo,Sham Apo-1,21367,28017,1,0,980
M156,Sham Apo,Sham Apo-1,21367,33-1700,0,0,64
M156,Sham Apo,Sham Apo-1,21367,33-1700,1,0,431
M156,Sham Apo,Sham Apo-1,21367,44-200,0,0,986
M156,Sham Apo,Sham Apo-1,21367,44-200,1,0,681
M156,Sham Apo,Sham Apo-1,21367,44-280G,0,0,2018
M156,Sham Apo,Sham Apo-1,21367,44-280G,1,0,1351
M156,Sham Apo,Sham Apo-1,21367,44-572,0,0,1021
M156,Sham Apo,Sham Apo-1,21367,44-572,1,0,753
M156,Sham Apo,Sham Apo-1,21367,44-722G,0,0,1976
M156,Sham Apo,Sham Apo-1,21367,44-722G,1,0,1586
M156,Sham Apo,Sham Apo-1,21367,44-864,0,0,958
M156,Sham Apo,Sham Apo-1,21367,44-864,1,0,930
M156,Sham Apo,Sham Apo-1,21367,44-965,0,0,1745
M156,Sham Apo,Sham Apo-1,21367,44-965,1,0,1267
M156,Sham Apo,Sham Apo-1,21367,44-976G,0,0,2072
M156,Sham Apo,Sham Apo-1,21367,44-976G,1,0,1723
M156,Sham Apo,Sham Apo-1,21367,44-992G,0,1,983
M156,Sham Apo,Sham Apo-1,21367,44-992G,1,1,851
M156,Sham Apo,Sham Apo-1,21367,610087,0,0,920
M156,Sham Apo,Sham Apo-1,21367,610087,1,0,839
M156,Sham Apo,Sham Apo-1,21367,610122,0,0,4588
M156,Sham Apo,Sham Apo-1,21367,610122,1,0,4424
M156,Sham Apo,Sham Apo-1,21367,610145,0,1,372
M156,Sham Apo,Sham Apo-1,21367,610145,1,0,183
M156,Sham Apo,Sham Apo-1,21367,610151,0,0,1658
M156,Sham Apo,Sham Apo-1,21367,610151,1,0,1264
M156,Sham Apo,Sham Apo-1,21367,610204,0,0,3500
M156,Sham Apo,Sham Apo-1,21367,610204,1,0,2672
M156,Sham Apo,Sham Apo-1,21367,610236,0,0,3503
M156,Sham Apo,Sham Apo-1,21367,610236,1,0,1805
M156,Sham Apo,Sham Apo-1,21367,610270,0,0,5088
M156,Sham Apo,Sham Apo-1,21367,610270,1,0,3821
M156,Sham Apo,Sham Apo-1,21367,610551,0,0,5895
M156,Sham Apo,Sham Apo-1,21367,610551,1,0,8682
M156,Sham Apo,Sham Apo-1,21367,610981,0,0,2508
M156,Sham Apo,Sham Apo-1,21367,610981,1,0,2308
M156,Sham Apo,Sham Apo-1,21367,71-2300,0,0,1772
M156,Sham Apo,Sham Apo-1,21367,71-2300,1,0,1360
M156,Sham Apo,Sham Apo-1,21367,9205L,0,0,858
M156,Sham Apo,Sham Apo-1,21367,9205L,1,0,755
M156,Sham Apo,Sham Apo-1,21367,9261L,0,0,2708
M156,Sham Apo,Sham Apo-1,21367,9261L,1,0,3149
M156,Sham Apo,Sham Apo-1,21367,9375L,0,0,3755
M156,Sham Apo,Sham Apo-1,21367,9375L,1,0,3886
M156,Sham Apo,Sham Apo-1,21367,9595L,0,0,1019
M156,Sham Apo,Sham Apo-1,21367,9595L,1,0,838
M156,Sham Apo,Sham Apo-1,21367,AB10424,0,0,638
M156,Sham Apo,Sham Apo-1,21367,AB10424,1,0,615
M156,Sham Apo,Sham Apo-1,21367,AF1518,0,0,695
M156,Sham Apo,Sham Apo-1,21367,AF1518,1,0,1400
M156,Sham Apo,Sham Apo-1,21367,AHO0352,0,0,2311
M156,Sham Apo,Sham Apo-1,21367,AHO0352,1,0,2553
M156,Sham Apo,Sham Apo-1,21367,AHZ0122,0,0,573
M156,Sham Apo,Sham Apo-1,21367,AHZ0122,1,0,541
M156,Sham Apo,Sham Apo-1,21367,AHZ0352,0,0,1163
M156,Sham Apo,Sham Apo-1,21367,AHZ0352,1,0,1010
M156,Sham Apo,Sham Apo-1,21367,AP2001a,0,0,1446
M156,Sham Apo,Sham Apo-1,21367,AP2001a,1,0,1254
M156,Sham Apo,Sham Apo-1,21367,AP2014b,0,0,1505
M156,Sham Apo,Sham Apo-1,21367,AP2014b,1,0,1353
M156,Sham Apo,Sham Apo-1,21367,AP3213a,0,0,657
M156,Sham Apo,Sham Apo-1,21367,AP3213a,1,0,722
M156,Sham Apo,Sham Apo-1,21367,AP7003a,0,0,3311
M156,Sham Apo,Sham Apo-1,21367,AP7003a,1,0,2690
M156,Sham Apo,Sham Apo-1,21367,AP7007a,0,0,269
M156,Sham Apo,Sham Apo-1,21367,AP7007a,1,0,709
M156,Sham Apo,Sham Apo-1,21367,AP7034b,0,0,823
M156,Sham Apo,Sham Apo-1,21367,AP7034b,1,0,1013
M156,Sham Apo,Sham Apo-1,21367,AP7035a,0,0,1994
M156,Sham Apo,Sham Apo-1,21367,AP7035a,1,0,1890
M156,Sham Apo,Sham Apo-1,21367,AP7214a,0,0,2671
M156,Sham Apo,Sham Apo-1,21367,AP7214a,1,0,3054
M156,Sham Apo,Sham Apo-1,21367,AP7217b,0,0,6930
M156,Sham Apo,Sham Apo-1,21367,AP7217b,1,0,2656
M156,Sham Apo,Sham Apo-1,21367,AP7218a,0,0,911
M156,Sham Apo,Sham Apo-1,21367,AP7218a,1,0,595
M156,Sham Apo,Sham Apo-1,21367,AP7219a,0,0,915
M156,Sham Apo,Sham Apo-1,21367,AP7219a,1,0,1211
M156,Sham Apo,Sham Apo-1,21367,AP7400a,0,0,688
M156,Sham Apo,Sham Apo-1,21367,AP7400a,1,0,1116
M156,Sham Apo,Sham Apo-1,21367,AP7402a,0,0,447
M156,Sham Apo,Sham Apo-1,21367,AP7402a,1,0,923
M156,Sham Apo,Sham Apo-1,21367,AP7403a,0,0,434
M156,Sham Apo,Sham Apo-1,21367,AP7403a,1,0,514
M156,Sham Apo,Sham Apo-1,21367,AP7406a,0,0,2047
M156,Sham Apo,Sham Apo-1,21367,AP7406a,1,0,2143
M156,Sham Apo,Sham Apo-1,21367,AP7408c,0,0,1748
M156,Sham Apo,Sham Apo-1,21367,AP7408c,1,0,2304
M156,Sham Apo,Sham Apo-1,21367,AP7500a,0,0,657
M156,Sham Apo,Sham Apo-1,21367,AP7500a,1,0,1162
M156,Sham Apo,Sham Apo-1,21367,AP7501a,0,0,939
M156,Sham Apo,Sham Apo-1,21367,AP7501a,1,0,1463
M156,Sham Apo,Sham Apo-1,21367,AP7502a,0,0,2148
M156,Sham Apo,Sham Apo-1,21367,AP7502a,1,0,2073
M156,Sham Apo,Sham Apo-1,21367,AP7503a,0,0,129
M156,Sham Apo,Sham Apo-1,21367,AP7503a,1,0,694
M156,Sham Apo,Sham Apo-1,21367,AP7512a,0,0,1309
M156,Sham Apo,Sham Apo-1,21367,AP7512a,1,0,951
M156,Sham Apo,Sham Apo-1,21367,AP7514a,0,0,1578
M156,Sham Apo,Sham Apo-1,21367,AP7514a,1,0,1775
M156,Sham Apo,Sham Apo-1,21367,AP7518b,0,0,2242
M156,Sham Apo,Sham Apo-1,21367,AP7518b,1,0,2501
M156,Sham Apo,Sham Apo-1,21367,AP7524a,0,0,377
M156,Sham Apo,Sham Apo-1,21367,AP7524a,1,0,280
M156,Sham Apo,Sham Apo-1,21367,AP7529a,0,0,1396
M156,Sham Apo,Sham Apo-1,21367,AP7529a,1,0,904
M156,Sham Apo,Sham Apo-1,21367,AP7530a,0,0,665
M156,Sham Apo,Sham Apo-1,21367,AP7530a,1,0,613
M156,Sham Apo,Sham Apo-1,21367,AP7531a,0,0,1722
M156,Sham Apo,Sham Apo-1,21367,AP7531a,1,0,2132
M156,Sham Apo,Sham Apo-1,21367,AP7532a,0,0,1147
M156,Sham Apo,Sham Apo-1,21367,AP7532a,1,0,1319
M156,Sham Apo,Sham Apo-1,21367,AP7534a,0,0,1461
M156,Sham Apo,Sham Apo-1,21367,AP7534a,1,0,939
M156,Sham Apo,Sham Apo-1,21367,AP7535a,0,0,125
M156,Sham Apo,Sham Apo-1,21367,AP7535a,1,0,98
M156,Sham Apo,Sham Apo-1,21367,AP7536b,0,0,1998
M156,Sham Apo,Sham Apo-1,21367,AP7536b,1,0,1567
M156,Sham Apo,Sham Apo-1,21367,AP7542b,0,0,43
M156,Sham Apo,Sham Apo-1,21367,AP7542b,1,1,73
M156,Sham Apo,Sham Apo-1,21367,AP7547b,0,0,1974
M156,Sham Apo,Sham Apo-1,21367,AP7547b,1,0,833
M156,Sham Apo,Sham Apo-1,21367,AP7606b,0,0,3137
M156,Sham Apo,Sham Apo-1,21367,AP7606b,1,0,2463
M156,Sham Apo,Sham Apo-1,21367,AP7607b,0,0,2023
M156,Sham Apo,Sham Apo-1,21367,AP7607b,1,0,1198
M156,Sham Apo,Sham Apo-1,21367,AP7608a,0,0,1339
M156,Sham Apo,Sham Apo-1,21367,AP7608a,1,0,1376
M156,Sham Apo,Sham Apo-1,21367,AP7608b,0,0,866
M156,Sham Apo,Sham Apo-1,21367,AP7608b,1,0,954
M156,Sham Apo,Sham Apo-1,21367,AP7609a,0,0,271
M156,Sham Apo,Sham Apo-1,21367,AP7609a,1,0,274
M156,Sham Apo,Sham Apo-1,21367,AP7609b,0,0,357
M156,Sham Apo,Sham Apo-1,21367,AP7609b,1,0,505
M156,Sham Apo,Sham Apo-1,21367,AP7610a,0,0,248
M156,Sham Apo,Sham Apo-1,21367,AP7610a,1,0,542
M156,Sham Apo,Sham Apo-1,21367,AP7610b,0,0,1467
M156,Sham Apo,Sham Apo-1,21367,AP7610b,1,0,1194
M156,Sham Apo,Sham Apo-1,21367,AP7611a,0,0,2667
M156,Sham Apo,Sham Apo-1,21367,AP7611a,1,0,2543
M156,Sham Apo,Sham Apo-1,21367,AP7611b,0,0,1290
M156,Sham Apo,Sham Apo-1,21367,AP7611b,1,0,1251
M156,Sham Apo,Sham Apo-1,21367,AP7612a,0,0,669
M156,Sham Apo,Sham Apo-1,21367,AP7612a,1,0,1428
M156,Sham Apo,Sham Apo-1,21367,AP7613a,0,0,833
M156,Sham Apo,Sham Apo-1,21367,AP7613a,1,0,662
M156,Sham Apo,Sham Apo-1,21367,AP7613b,0,0,203
M156,Sham Apo,Sham Apo-1,21367,AP7613b,1,0,1052
M156,Sham Apo,Sham Apo-1,21367,AP7622a,0,0,984
M156,Sham Apo,Sham Apo-1,21367,AP7622a,1,0,951
M156,Sham Apo,Sham Apo-1,21367,AP7623a,0,0,609
M156,Sham Apo,Sham Apo-1,21367,AP7623a,1,0,1354
M156,Sham Apo,Sham Apo-1,21367,AP7623b,0,0,58
M156,Sham Apo,Sham Apo-1,21367,AP7623b,1,0,59
M156,Sham Apo,Sham Apo-1,21367,AP7624a,0,0,815
M156,Sham Apo,Sham Apo-1,21367,AP7624a,1,0,613
M156,Sham Apo,Sham Apo-1,21367,AP7625a,0,0,713
M156,Sham Apo,Sham Apo-1,21367,AP7625a,1,0,198
M156,Sham Apo,Sham Apo-1,21367,AP7627a,0,0,1496
M156,Sham Apo,Sham Apo-1,21367,AP7627a,1,0,1560
M156,Sham Apo,Sham Apo-1,21367,AP7627b,0,0,1313
M156,Sham Apo,Sham Apo-1,21367,AP7627b,1,0,1033
M156,Sham Apo,Sham Apo-1,21367,AP7628a,0,0,1547
M156,Sham Apo,Sham Apo-1,21367,AP7628a,1,0,1130
M156,Sham Apo,Sham Apo-1,21367,AP7628b,0,0,531
M156,Sham Apo,Sham Apo-1,21367,AP7628b,1,0,668
M156,Sham Apo,Sham Apo-1,21367,AP7629a,0,0,1313
M156,Sham Apo,Sham Apo-1,21367,AP7629a,1,0,1453
M156,Sham Apo,Sham Apo-1,21367,AP7629b,0,0,853
M156,Sham Apo,Sham Apo-1,21367,AP7629b,1,0,741
M156,Sham Apo,Sham Apo-1,21367,AP7631a,0,0,177
M156,Sham Apo,Sham Apo-1,21367,AP7631a,1,0,772
M156,Sham Apo,Sham Apo-1,21367,AP7636a,0,0,1845
M156,Sham Apo,Sham Apo-1,21367,AP7636a,1,0,1177
M156,Sham Apo,Sham Apo-1,21367,AP7637b,0,0,790
M156,Sham Apo,Sham Apo-1,21367,AP7637b,1,0,1247
M156,Sham Apo,Sham Apo-1,21367,AP7638a,0,0,1645
M156,Sham Apo,Sham Apo-1,21367,AP7638a,1,0,1085
M156,Sham Apo,Sham Apo-1,21367,AP7639a,0,0,1825
M156,Sham Apo,Sham Apo-1,21367,AP7639a,1,0,2149
M156,Sham Apo,Sham Apo-1,21367,AP7642a,0,0,842
M156,Sham Apo,Sham Apo-1,21367,AP7642a,1,0,1757
M156,Sham Apo,Sham Apo-1,21367,AP7642b,0,0,2710
M156,Sham Apo,Sham Apo-1,21367,AP7642b,1,0,1965
M156,Sham Apo,Sham Apo-1,21367,AP7643a,0,0,3582
M156,Sham Apo,Sham Apo-1,21367,AP7643a,1,0,3034
M156,Sham Apo,Sham Apo-1,21367,AP7644a,0,0,542
M156,Sham Apo,Sham Apo-1,21367,AP7644a,1,0,1388
M156,Sham Apo,Sham Apo-1,21367,AP7644b,0,0,1408
M156,Sham Apo,Sham Apo-1,21367,AP7644b,1,0,1062
M156,Sham Apo,Sham Apo-1,21367,AP7649a,0,0,2119
M156,Sham Apo,Sham Apo-1,21367,AP7649a,1,0,2218
M156,Sham Apo,Sham Apo-1,21367,AP7651b,0,0,1432
M156,Sham Apo,Sham Apo-1,21367,AP7651b,1,0,879
M156,Sham Apo,Sham Apo-1,21367,AP7677b,0,1,57
M156,Sham Apo,Sham Apo-1,21367,AP7677b,1,0,91
M156,Sham Apo,Sham Apo-1,21367,AP7684a,0,0,187
M156,Sham Apo,Sham Apo-1,21367,AP7684a,1,0,107
M156,Sham Apo,Sham Apo-1,21367,AP7697a,0,0,1117
M156,Sham Apo,Sham Apo-1,21367,AP7697a,1,0,783
M156,Sham Apo,Sham Apo-1,21367,AP7701a,0,0,1758
M156,Sham Apo,Sham Apo-1,21367,AP7701a,1,0,1437
M156,Sham Apo,Sham Apo-1,21367,AP7703a,0,0,565
M156,Sham Apo,Sham Apo-1,21367,AP7703a,1,0,501
M156,Sham Apo,Sham Apo-1,21367,AP7704b,0,0,556
M156,Sham Apo,Sham Apo-1,21367,AP7704b,1,0,535
M156,Sham Apo,Sham Apo-1,21367,AP7708a,0,0,1314
M156,Sham Apo,Sham Apo-1,21367,AP7708a,1,0,1188
M156,Sham Apo,Sham Apo-1,21367,AP7709a,0,0,1307
M156,Sham Apo,Sham Apo-1,21367,AP7709a,1,0,2062
M156,Sham Apo,Sham Apo-1,21367,AP7804b,0,0,160
M156,Sham Apo,Sham Apo-1,21367,AP7804b,1,0,532
M156,Sham Apo,Sham Apo-1,21367,AP7808b,0,0,2138
M156,Sham Apo,Sham Apo-1,21367,AP7808b,1,0,2323
M156,Sham Apo,Sham Apo-1,21367,AP7901a,0,0,840
M156,Sham Apo,Sham Apo-1,21367,AP7901a,1,0,322
M156,Sham Apo,Sham Apo-1,21367,AP7902a,0,0,1677
M156,Sham Apo,Sham Apo-1,21367,AP7902a,1,0,1911
M156,Sham Apo,Sham Apo-1,21367,AP7905a,0,0,443
M156,Sham Apo,Sham Apo-1,21367,AP7905a,1,0,796
M156,Sham Apo,Sham Apo-1,21367,AP7907a,0,0,1411
M156,Sham Apo,Sham Apo-1,21367,AP7907a,1,0,1194
M156,Sham Apo,Sham Apo-1,21367,AP7908a,0,0,1013
M156,Sham Apo,Sham Apo-1,21367,AP7908a,1,0,1186
M156,Sham Apo,Sham Apo-1,21367,AP7910a,0,0,1346
M156,Sham Apo,Sham Apo-1,21367,AP7910a,1,0,1789
M156,Sham Apo,Sham Apo-1,21367,AP8004a,0,0,810
M156,Sham Apo,Sham Apo-1,21367,AP8004a,1,0,1174
M156,Sham Apo,Sham Apo-1,21367,AP8026a,0,0,863
M156,Sham Apo,Sham Apo-1,21367,AP8026a,1,0,1070
M156,Sham Apo,Sham Apo-1,21367,AP8030b,0,0,300
M156,Sham Apo,Sham Apo-1,21367,AP8030b,1,0,482
M156,Sham Apo,Sham Apo-1,21367,AP8052a,0,0,1930
M156,Sham Apo,Sham Apo-1,21367,AP8052a,1,0,2666
M156,Sham Apo,Sham Apo-1,21367,AP8052b,0,0,516
M156,Sham Apo,Sham Apo-1,21367,AP8052b,1,0,1115
M156,Sham Apo,Sham Apo-1,21367,AP8053b,0,0,2138
M156,Sham Apo,Sham Apo-1,21367,AP8053b,1,0,1205
M156,Sham Apo,Sham Apo-1,21367,AP8053c,0,0,1674
M156,Sham Apo,Sham Apo-1,21367,AP8053c,1,0,1190
M156,Sham Apo,Sham Apo-1,21367,AP8058b,0,0,223
M156,Sham Apo,Sham Apo-1,21367,AP8058b,1,0,230
M156,Sham Apo,Sham Apo-1,21367,AP8060b,0,0,1092
M156,Sham Apo,Sham Apo-1,21367,AP8060b,1,0,733
M156,Sham Apo,Sham Apo-1,21367,AP8062a,0,0,1534
M156,Sham Apo,Sham Apo-1,21367,AP8062a,1,0,1872
M156,Sham Apo,Sham Apo-1,21367,AP8064c,0,0,1418
M156,Sham Apo,Sham Apo-1,21367,AP8064c,1,0,659
M156,Sham Apo,Sham Apo-1,21367,AP8076b,0,0,655
M156,Sham Apo,Sham Apo-1,21367,AP8076b,1,0,1998
M156,Sham Apo,Sham Apo-1,21367,AP8096a,0,0,1523
M156,Sham Apo,Sham Apo-1,21367,AP8096a,1,0,737
M156,Sham Apo,Sham Apo-1,21367,AP8101b,0,0,851
M156,Sham Apo,Sham Apo-1,21367,AP8101b,1,0,478
M156,Sham Apo,Sham Apo-1,21367,AP8103a,0,0,961
M156,Sham Apo,Sham Apo-1,21367,AP8103a,1,0,971
M156,Sham Apo,Sham Apo-1,21367,AP8126a,0,0,841
M156,Sham Apo,Sham Apo-1,21367,AP8126a,1,0,1150
M156,Sham Apo,Sham Apo-1,21367,AP8126b,0,0,539
M156,Sham Apo,Sham Apo-1,21367,AP8126b,1,0,1425
M156,Sham Apo,Sham Apo-1,21367,B50263-51,0,0,1825
M156,Sham Apo,Sham Apo-1,21367,B50263-51,1,0,1579
M156,Sham Apo,Sham Apo-1,21367,B50270-51,0,0,627
M156,Sham Apo,Sham Apo-1,21367,B50270-51,1,0,484
